name,president,president_byline,date,title,initial_joy,initial_sadness,initial_fear,initial_disgust,initial_surprise,revised_joy,revised_sadness,revised_fear,revised_disgust,revised_surprise,initial_idelogical_tilt,initial_immigration,initial_executive_power,initial_federalism,initial_security_liberty,initial_economic_regulation,initial_social_inclusion,revised_idelogical_tilt,revised_immigration,revised_executive_power,revised_federalism,revised_security_liberty,revised_economic_regulation,revised_social_inclusion
executive-order-7877-revocation-executive-order-no-6814-dated-august-9-1934-and-executive,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1938-04-28,"Executive Order 7877-Revocation of Executive Order No. 6814, Dated August 9, 1934, and Executive Order No. 6895-A, Dated November 2, 1934",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-2.0,0.0
executive-order-2626-reinstating-certain-persons-formerly-the-competitive-service,Woodrow Wilson,28th President of the United States: 1913 ‐ 1921,1917-05-22,Executive Order 2626-Reinstating Certain Persons Formerly in the Competitive Service,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-5392-extension-limits-customs-collection-district-no-21,Herbert Hoover,31st President of the United States: 1929 ‐ 1933,1930-07-09,Executive Order 5392-Extension of Limits of Customs Collection District No. 21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-5471-amending-schedule-the-civil-service-rules,Herbert Hoover,31st President of the United States: 1929 ‐ 1933,1930-10-24,Executive Order 5471-Amending Schedule A of the Civil Service Rules,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
executive-order-13398-national-mathematics-advisory-panel,George W. Bush,43rd President of the United States: 2001 ‐ 2009,2006-04-18,Executive Order 13398-National Mathematics Advisory Panel,6.0,3.0,2.0,1.0,3.0,6.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
executive-order-7773-modification-executive-order-no-6957-february-4-1935-withdrawing,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1937-12-21,"Executive Order 7773-Modification of Executive Order No. 6957 of February 4, 1935, Withdrawing Certain Public Lands",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.0,0.0
executive-order-14067-ensuring-responsible-development-digital-assets,"Joseph R. Biden, Jr.",46th President of the United States: 2021-2025,2022-03-09,Executive Order 14067-Ensuring Responsible Development of Digital Assets,5.0,1.0,4.0,3.0,3.0,6.0,1.0,5.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,1.0
executive-order-11394-establishing-the-presidents-commission-for-the-observance-human,Lyndon B. Johnson,36th President of the United States: 1963 ‐ 1969,1968-01-30,Executive Order 11394-Establishing the President's Commission for the Observance of Human Rights Year 1968,7.0,1.0,1.0,1.0,3.0,8.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
executive-order-6544-withdrawal-public-lands-for-forest-fire-lookout-sites-etc,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1933-12-30,"Executive Order 6544-Withdrawal of Public Lands for Forest Fire Lookout Sites, Etc.",1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,0.0
executive-order-8932-withdrawing-public-lands-for-use-the-war-department,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1941-11-05,Executive Order 8932-Withdrawing Public Lands for Use of the War Department,1.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0
executive-order-5326-withdrawal-islands-rocks-and-pinnacles,Herbert Hoover,31st President of the United States: 1929 ‐ 1933,1930-04-14,"Executive Order 5326-Withdrawal of Islands, Rocks, and Pinnacles",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
executive-order-6502-code-fair-competition-for-the-can-manufacturers-industry,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1933-12-15,Executive Order 6502-Code of Fair Competition for the Can Manufacturers Industry,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,4.0,0.0
executive-order-6460-code-fair-competition-for-the-wool-felt-manufacturing-industry,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1933-11-27,Executive Order 6460-Code of Fair Competition for the Wool Felt Manufacturing Industry,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,4.0,0.0
executive-order-11593-protection-and-enhancement-the-cultural-environment,Richard Nixon,37th President of the United States: 1969 ‐ 1974,1971-05-13,Executive Order 11593-Protection and Enhancement of the Cultural Environment,7.0,3.0,1.0,1.0,1.0,8.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-9329-designating-the-chairman-the-united-states-maritime-commission,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1943-04-16,Executive Order 9329-Designating the Chairman of the United States Maritime Commission,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-10688-restoring-certain-lands-comprising-portions-the-waianae-kai-military,Dwight D. Eisenhower,34th President of the United States: 1953 ‐ 1961,1956-11-16,Executive Order 10688-Restoring Certain Lands Comprising Portions of the Waianae-Kai Military Reservation to the Jurisdiction of the Territory of Hawaii,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-6920-dismissal-complaint-under-section-3-e-title-i-the-national-industrial,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1934-12-14,Executive Order 6920-A-Dismissal of Complaint Under Section 3 (e) of Title I of the National Industrial Recovery Act with Respect to Imports of Menthol,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,-1.0,1.0,1.0,0.0,2.0,0.0,0.0,-1.0,1.0,1.0,0.0,2.0,0.0
executive-order-7969-partial-revocation-executive-order-february-19-1920-creating-power,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1938-09-10,"Executive Order 7969-Partial Revocation of Executive Order of February 19, 1920, Creating Power Site Reserve No. 730",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-12854-implementation-the-cuban-democracy-act,William J. Clinton,42nd President of the United States: 1993 ‐ 2001,1993-07-04,Executive Order 12854-Implementation of the Cuban Democracy Act,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,-1.0,-3.0,3.0,2.0,1.0,-2.0,-1.0,-1.0,-3.0,3.0,2.0,1.0,-2.0,-1.0
executive-order-12501-arctic-research,Ronald Reagan,40th President of the United States: 1981 ‐ 1989,1985-01-28,Executive Order 12501-Arctic Research,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
executive-order-419,Abraham Lincoln,16th President of the United States: 1861 ‐ 1865,1865-02-21,Executive Order,7.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-12202-nuclear-safety-oversight-committee,Jimmy Carter,39th President of the United States: 1977 ‐ 1981,1980-03-18,Executive Order 12202-Nuclear Safety Oversight Committee,3.0,2.0,5.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0
executive-order-10437-designating-the-honorable-benjamin-ortiz-act-under-certain,Dwight D. Eisenhower,34th President of the United States: 1953 ‐ 1961,1953-02-20,"Executive Order 10437-Designating the Honorable Benjamin Ortiz To Act, Under Certain Circumstances, as Judge of the United States District Court for the District of Puerto Rico During the Year 1953",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-117,William McKinley,25th President of the United States: 1897 ‐ 1901,1901-06-07,Executive Order,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
executive-order-6640-supplementary-code-fair-competition-for-the-painting-paperhanging-and,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1934-03-12,"Executive Order 6640-Supplementary Code of Fair Competition for the Painting, Paperhanging and Decorating Division of the Construction Industry",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,4.0,0.0,3.0,5.0,0.0,5.0,0.0
executive-order-amendment-civil-service-rules-2,Grover Cleveland,24th President of the United States: 1893 ‐ 1897,1897-01-02,Executive Order-Amendment of Civil Service Rules,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-166,William McKinley,25th President of the United States: 1897 ‐ 1901,1900-06-12,Executive Order,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
executive-order-6194-revocation-withdrawal-public-lands-pending-resurvey-oregon,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1933-07-03,"Executive Order 6194-Revocation of Withdrawal of Public Lands Pending Resurvey, Oregon",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-10828-designating-the-airport-being-constructed-the-counties-fairfax-and,Dwight D. Eisenhower,34th President of the United States: 1953 ‐ 1961,1959-07-15,Executive Order 10828-Designating the Airport Being Constructed in the Counties of Fairfax and Loudoun in the State of Virginia as the Dulles International Airport,7.0,1.0,1.0,1.0,3.0,7.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-9616-relating-the-united-states-high-commissioner-the-philippine-islands,Harry S Truman,33rd President of the United States: 1945 ‐ 1953,1945-09-14,Executive Order 9616-Relating to the United States High Commissioner to the Philippine Islands,5.0,6.0,3.0,1.0,2.0,5.0,6.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0
executive-order-8081-establishing-the-anclote-migratory-bird-refuge,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1939-04-05,Executive Order 8081-Establishing the Anclote Migratory Bird Refuge,7.0,3.0,1.0,2.0,5.0,8.0,2.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
executive-order-9933-amending-executive-order-no-9805-prescribing-regulations-governing,Harry S Truman,33rd President of the United States: 1945 ‐ 1953,1948-02-27,Executive Order 9933-Amending Executive Order No. 9805 Prescribing Regulations Governing Payment of Travel and Transportation Expenses of Civilian Officers and Employees of the United States When Transferred From One Official Station to Another for Permanent Duty,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-11842-amending-executive-order-nos-11803-and-11837-further-extend-the,Gerald R. Ford,38th President of the United States: 1974 ‐ 1977,1975-02-28,Executive Order 11842-Amending Executive Order Nos. 11803 and 11837 to Further Extend the Period for Application for Clemency Board Review of Certain Convictions and Military Service Discharges,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-10273-exemption-herbert-e-gaston-from-compulsory-retirement-for-age,Harry S Truman,33rd President of the United States: 1945 ‐ 1953,1951-07-18,Executive Order 10273-Exemption of Herbert E. Gaston from Compulsory Retirement for Age,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
executive-order-6953-exempting-certain-positions-from-salary-classification,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1935-01-25,Executive Order 6953-Exempting Certain Positions from Salary Classification,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
executive-order-7726-exemption-george-t-summerlin-from-compulsory-retirement-for-age,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1937-10-12,Executive Order 7726-Exemption of George T. Summerlin From Compulsory Retirement for Age,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
executive-order-9324-amending-the-manual-for-courts-martial-united-states-army-1928,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1943-03-31,"Executive Order 9324-Amending the Manual for Courts-Martial, United States Army (1928)",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-1349-gila-river-reservation,William Howard Taft,27th President of the United States: 1909 ‐ 1913,1911-05-08,Executive Order 1349-Gila River Reservation,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
executive-order-12178-foreign-assistance-functions,Jimmy Carter,39th President of the United States: 1977 ‐ 1981,1979-12-10,Executive Order 12178-Foreign Assistance Functions,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
executive-order-12088-federal-compliance-with-pollution-control-standards,Jimmy Carter,39th President of the United States: 1977 ‐ 1981,1978-10-13,Executive Order 12088-Federal Compliance With Pollution Control Standards,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,3.0,3.0,0.0,4.0,0.0,3.0,0.0,3.0,3.0,0.0,4.0,0.0
executive-order-12683-prescribing-regulations-relating-certain-travel-time-members-the,George Bush,41st President of the United States: 1989 ‐ 1993,1989-07-21,Executive Order 12683-Prescribing Regulations Relating to Certain Travel Time of Members of the Uniformed Services Called to Active Duty,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-11021-administration-the-trust-territory-the-pacific-islands-the-secretary,John F. Kennedy,35th President of the United States: 1961 ‐ 1963,1962-05-07,Executive Order 11021-Administration of the Trust Territory of the Pacific Islands by the Secretary of the Interior,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0
executive-order-12273-central-intelligence-agency-retirement-and-disability-system,Jimmy Carter,39th President of the United States: 1977 ‐ 1981,1981-01-16,Executive Order 12273-Central Intelligence Agency Retirement and Disability System,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-6817-withdrawal-public-land-for-administrative-site,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1934-08-10,Executive Order 6817-Withdrawal of Public Land for Administrative Site,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
executive-order-7915-amendment-civil-service-rules,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1938-06-24,Executive Order 7915-Amendment of Civil Service Rules,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
executive-order-11566-consumer-product-information,Richard Nixon,37th President of the United States: 1969 ‐ 1974,1970-10-26,Executive Order 11566-Consumer Product Information,5.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0
executive-order-7662-withdrawal-public-lands-for-the-use-the-department-agriculture,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1937-07-17,Executive Order 7662-Withdrawal of Public Lands for the Use of the Department of Agriculture,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
executive-order-8152-establishing-lake-elsie-migratory-waterfowl-refuge,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1939-06-12,Executive Order 8152-Establishing Lake Elsie Migratory Waterfowl Refuge,7.0,3.0,2.0,2.0,6.0,8.0,2.0,1.0,3.0,5.0,1.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0
executive-order-13009-amendment-executive-order-no-12963-entitled-presidential-advisory,William J. Clinton,42nd President of the United States: 1993 ‐ 2001,1996-06-14,Executive Order 13009-Amendment to Executive Order No. 12963 Entitled Presidential Advisory Council on HIV/AIDS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-11657-exemption-c-everette-spangler-from-compulsory-retirement-for-age,Richard Nixon,37th President of the United States: 1969 ‐ 1974,1972-03-22,Executive Order 11657-Exemption of C. Everette Spangler from Compulsory Retirement for Age,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
executive-order-5715-restoring-the-territory-hawaii-part-the-military-reservation-known,Herbert Hoover,31st President of the United States: 1929 ‐ 1933,1931-09-16,"Executive Order 5715-Restoring to the Territory of Hawaii a Part of the Military Reservation Known as ""Barracks Lot""",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-7690-exemption-stephen-b-soule-from-compulsory-retirement-for-age,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1937-08-13,Executive Order 7690-Exemption of Stephen B. Soulé From Compulsory Retirement for Age,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
executive-order-6750-public-notice-and-presentation-views-connection-with-foreign-trade,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1934-06-27,Executive Order 6750-Public Notice and Presentation of Views in Connection with Foreign Trade Agreements,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
executive-order-154,William McKinley,25th President of the United States: 1897 ‐ 1901,1899-04-01,Executive Order,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
executive-order-11172-setting-aside-for-the-use-the-united-states-certain-public-lands-and,Lyndon B. Johnson,36th President of the United States: 1963 ‐ 1969,1964-08-19,"Executive Order 11172-Setting Aside for the Use of the United States Certain Public Lands and Other Public Property Located at the Kapalama Military Reservation, Hawaii",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
executive-order-11509-establishing-the-presidents-advisory-council-management-improvement,Richard Nixon,37th President of the United States: 1969 ‐ 1974,1970-02-11,Executive Order 11509-Establishing the President's Advisory Council on Management Improvement,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0
executive-order-6409-transfer-lands-from-and-the-ashley-and-wasatch-national-forests-utah,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1933-11-07,"Executive Order 6409-Transfer of Lands from and to the Ashley and Wasatch National Forests, Utah and Wyoming",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-9203-authorizing-the-procurement-division-use-manila-fiber-acquired,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1942-07-20,"Executive Order 9203-Authorizing the Procurement Division to Use Manila Fiber Acquired Pursuant To Act of June 7, 1939",4.0,1.0,3.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,0.0,0.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,0.0
executive-order-10479-establishing-the-government-contract-committee,Dwight D. Eisenhower,34th President of the United States: 1953 ‐ 1961,1953-08-13,Executive Order 10479-Establishing the Government Contract Committee,7.0,1.0,3.0,2.0,4.0,8.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,-1.0,3.0,4.0
executive-order-12349-amending-the-generalized-system-preferences,Ronald Reagan,40th President of the United States: 1981 ‐ 1989,1982-02-26,Executive Order 12349-Amending the Generalized System of Preferences,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-12563-establishing-emergency-board-investigate-dispute-between-the-long,Ronald Reagan,40th President of the United States: 1981 ‐ 1989,1986-09-12,Executive Order 12563-Establishing an Emergency Board To Investigate a Dispute Between the Long Island Rail Road and Certain Labor Organizations Representing Its Employees,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
